시도명,구시군명,읍면동명,투표구명,후보자,득표수
서울특별시,종로구,창신제1동,창신제1동제1투,국민의힘 김문수,182
서울특별시,종로구,창신제1동,창신제1동제1투,개혁신당 이준석,15
서울특별시,종로구,창신제1동,창신제1동제1투,민주노동당 권영국,0
서울특별시,종로구,창신제1동,창신제1동제1투,무소속 송진호,1
서울특별시,종로구,창신제1동,창신제1동제1투,무효 투표수,0
서울특별시,종로구,창신제1동,창신제1동제1투,기권자수,340
서울특별시,종로구,창신제1동,창신제1동제2투,선거인수,1836
서울특별시,종로구,창신제1동,창신제1동제2투,투표수,1207
서울특별시,종로구,창신제1동,창신제1동제2투,더불어민주당 이재명,476
서울특별시,종로구,창신제1동,창신제1동제2투,국민의힘 김문수,583
서울특별시,종로구,창신제1동,창신제1동제2투,개혁신당 이준석,120
서울특별시,종로구,창신제1동,창신제1동제2투,민주노동당 권영국,13
서울특별시,종로구,창신제1동,창신제1동제2투,무소속 송진호,2
서울특별시,종로구,창신제1동,창신제1동제2투,무효 투표수,13
서울특별시,종로구,창신제1동,창신제1동제2투,기권자수,629
서울특별시,종로구,창신제2동,관내사전투표,선거인수,1925
서울특별시,종로구,창신제2동,관내사전투표,투표수,1925
서울특별시,종로구,창신제2동,관내사전투표,더불어민주당 이재명,1435
서울특별시,종로구,창신제2동,관내사전투표,국민의힘 김문수,391
서울특별시,종로구,창신제2동,관내사전투표,개혁신당 이준석,82
서울특별시,종로구,창신제2동,관내사전투표,민주노동당 권영국,3
서울특별시,종로구,창신제2동,관내사전투표,무소속 송진호,3
서울특별시,종로구,창신제2동,관내사전투표,무효 투표수,11
서울특별시,종로구,창신제2동,관내사전투표,기권자수,0
서울특별시,종로구,창신제2동,창신제2동제1투,선거인수,999
서울특별시,종로구,창신제2동,창신제2동제1투,투표수,590
서울특별시,종로구,창신제2동,창신제2동제1투,더불어민주당 이재명,232
서울특별시,종로구,창신제2동,창신제2동제1투,국민의힘 김문수,302
서울특별시,종로구,창신제2동,창신제2동제1투,개혁신당 이준석,44
서울특별시,종로구,창신제2동,창신제2동제1투,민주노동당 권영국,4
서울특별시,종로구,창신제2동,창신제2동제1투,무소속 송진호,0
서울특별시,종로구,창신제2동,창신제2동제1투,무효 투표수,8
서울특별시,종로구,창신제2동,창신제2동제1투,기권자수,409
서울특별시,종로구,창신제2동,창신제2동제2투,선거인수,1667
서울특별시,종로구,창신제2동,창신제2동제2투,투표수,1045
서울특별시,종로구,창신제2동,창신제2동제2투,더불어민주당 이재명,459
서울특별시,종로구,창신제2동,창신제2동제2투,국민의힘 김문수,505
서울특별시,종로구,창신제2동,창신제2동제2투,개혁신당 이준석,56
서울특별시,종로구,창신제2동,창신제2동제2투,민주노동당 권영국,14
서울특별시,종로구,창신제2동,창신제2동제2투,무소속 송진호,1
서울특별시,종로구,창신제2동,창신제2동제2투,무효 투표수,10
서울특별시,종로구,창신제2동,창신제2동제2투,기권자수,622
서울특별시,종로구,창신제2동,창신제2동제3투,선거인수,1395
서울특별시,종로구,창신제2동,창신제2동제3투,투표수,794
서울특별시,종로구,창신제2동,창신제2동제3투,더불어민주당 이재명,328
서울특별시,종로구,창신제2동,창신제2동제3투,국민의힘 김문수,384
서울특별시,종로구,창신제2동,창신제2동제3투,개혁신당 이준석,65
서울특별시,종로구,창신제2동,창신제2동제3투,민주노동당 권영국,9
서울특별시,종로구,창신제2동,창신제2동제3투,무소속 송진호,1
서울특별시,종로구,창신제2동,창신제2동제3투,무효 투표수,7
서울특별시,종로구,창신제2동,창신제2동제3투,기권자수,601
서울특별시,종로구,창신제3동,관내사전투표,선거인수,1625
서울특별시,종로구,창신제3동,관내사전투표,투표수,1625
서울특별시,종로구,창신제3동,관내사전투표,더불어민주당 이재명,1144
서울특별시,종로구,창신제3동,관내사전투표,국민의힘 김문수,369
서울특별시,종로구,창신제3동,관내사전투표,개혁신당 이준석,88
서울특별시,종로구,창신제3동,관내사전투표,민주노동당 권영국,18
서울특별시,종로구,창신제3동,관내사전투표,무소속 송진호,0
서울특별시,종로구,창신제3동,관내사전투표,무효 투표수,6
서울특별시,종로구,창신제3동,관내사전투표,기권자수,0
서울특별시,종로구,창신제3동,창신제3동제1투,선거인수,1165
서울특별시,종로구,창신제3동,창신제3동제1투,투표수,714
서울특별시,종로구,창신제3동,창신제3동제1투,더불어민주당 이재명,303
서울특별시,종로구,창신제3동,창신제3동제1투,국민의힘 김문수,346
서울특별시,종로구,창신제3동,창신제3동제1투,개혁신당 이준석,61
서울특별시,종로구,창신제3동,창신제3동제1투,민주노동당 권영국,3
서울특별시,종로구,창신제3동,창신제3동제1투,무소속 송진호,0
서울특별시,종로구,창신제3동,창신제3동제1투,무효 투표수,1
서울특별시,종로구,창신제3동,창신제3동제1투,기권자수,451
서울특별시,종로구,창신제3동,창신제3동제2투,선거인수,2093
서울특별시,종로구,창신제3동,창신제3동제2투,투표수,1478
서울특별시,종로구,창신제3동,창신제3동제2투,더불어민주당 이재명,533
서울특별시,종로구,창신제3동,창신제3동제2투,국민의힘 김문수,766
서울특별시,종로구,창신제3동,창신제3동제2투,개혁신당 이준석,159
서울특별시,종로구,창신제3동,창신제3동제2투,민주노동당 권영국,10
서울특별시,종로구,창신제3동,창신제3동제2투,무소속 송진호,1
서울특별시,종로구,창신제3동,창신제3동제2투,무효 투표수,9
서울특별시,종로구,창신제3동,창신제3동제2투,기권자수,615
서울특별시,종로구,숭인제1동,관내사전투표,선거인수,1433
서울특별시,종로구,숭인제1동,관내사전투표,투표수,1433
서울특별시,종로구,숭인제1동,관내사전투표,더불어민주당 이재명,995
서울특별시,종로구,숭인제1동,관내사전투표,국민의힘 김문수,321
서울특별시,종로구,숭인제1동,관내사전투표,개혁신당 이준석,87
서울특별시,종로구,숭인제1동,관내사전투표,민주노동당 권영국,21
서울특별시,종로구,숭인제1동,관내사전투표,무소속 송진호,0
서울특별시,종로구,숭인제1동,관내사전투표,무효 투표수,9
서울특별시,종로구,숭인제1동,관내사전투표,기권자수,0
서울특별시,종로구,숭인제1동,숭인제1동제1투,선거인수,1692
서울특별시,종로구,숭인제1동,숭인제1동제1투,투표수,993
서울특별시,종로구,숭인제1동,숭인제1동제1투,더불어민주당 이재명,338
서울특별시,종로구,숭인제1동,숭인제1동제1투,국민의힘 김문수,545
서울특별시,종로구,숭인제1동,숭인제1동제1투,개혁신당 이준석,92
서울특별시,종로구,숭인제1동,숭인제1동제1투,민주노동당 권영국,7
서울특별시,종로구,숭인제1동,숭인제1동제1투,무소속 송진호,3
서울특별시,종로구,숭인제1동,숭인제1동제1투,무효 투표수,8
서울특별시,종로구,숭인제1동,숭인제1동제1투,기권자수,699
서울특별시,종로구,숭인제1동,숭인제1동제2투,선거인수,1343
서울특별시,종로구,숭인제1동,숭인제1동제2투,투표수,851
서울특별시,종로구,숭인제1동,숭인제1동제2투,더불어민주당 이재명,326
서울특별시,종로구,숭인제1동,숭인제1동제2투,국민의힘 김문수,435
서울특별시,종로구,숭인제1동,숭인제1동제2투,개혁신당 이준석,75
서울특별시,종로구,숭인제1동,숭인제1동제2투,민주노동당 권영국,11
서울특별시,종로구,숭인제1동,숭인제1동제2투,무소속 송진호,2
서울특별시,종로구,숭인제1동,숭인제1동제2투,무효 투표수,2
서울특별시,종로구,숭인제1동,숭인제1동제2투,기권자수,492
서울특별시,종로구,숭인제2동,관내사전투표,선거인수,2264
서울특별시,종로구,숭인제2동,관내사전투표,투표수,2264
서울특별시,종로구,숭인제2동,관내사전투표,더불어민주당 이재명,1542
서울특별시,종로구,숭인제2동,관내사전투표,국민의힘 김문수,494
서울특별시,종로구,숭인제2동,관내사전투표,개혁신당 이준석,186
서울특별시,종로구,숭인제2동,관내사전투표,민주노동당 권영국,24
서울특별시,종로구,숭인제2동,관내사전투표,무소속 송진호,1
서울특별시,종로구,숭인제2동,관내사전투표,무효 투표수,17
서울특별시,종로구,숭인제2동,관내사전투표,기권자수,0
서울특별시,종로구,숭인제2동,숭인제2동제1투,선거인수,2627
서울특별시,종로구,숭인제2동,숭인제2동제1투,투표수,1706
서울특별시,종로구,숭인제2동,숭인제2동제1투,더불어민주당 이재명,618
서울특별시,종로구,숭인제2동,숭인제2동제1투,국민의힘 김문수,794
서울특별시,종로구,숭인제2동,숭인제2동제1투,개혁신당 이준석,240
서울특별시,종로구,숭인제2동,숭인제2동제1투,민주노동당 권영국,28
서울특별시,종로구,숭인제2동,숭인제2동제1투,무소속 송진호,1
서울특별시,종로구,숭인제2동,숭인제2동제1투,무효 투표수,25
서울특별시,종로구,숭인제2동,숭인제2동제1투,기권자수,921
서울특별시,종로구,숭인제2동,숭인제2동제2투,선거인수,1746
서울특별시,종로구,숭인제2동,숭인제2동제2투,투표수,1062
서울특별시,종로구,숭인제2동,숭인제2동제2투,더불어민주당 이재명,388
서울특별시,종로구,숭인제2동,숭인제2동제2투,국민의힘 김문수,558
서울특별시,종로구,숭인제2동,숭인제2동제2투,개혁신당 이준석,92
서울특별시,종로구,숭인제2동,숭인제2동제2투,민주노동당 권영국,11
서울특별시,종로구,숭인제2동,숭인제2동제2투,무소속 송진호,1
서울특별시,종로구,숭인제2동,숭인제2동제2투,무효 투표수,12
서울특별시,종로구,숭인제2동,숭인제2동제2투,기권자수,684
서울특별시,종로구,숭인제2동,숭인제2동제3투,선거인수,1535
서울특별시,종로구,숭인제2동,숭인제2동제3투,투표수,938
서울특별시,종로구,숭인제2동,숭인제2동제3투,더불어민주당 이재명,394
